fecha_chart,fecha_debut,titulo,artista,colaboracion,exitos_previos_artista,artista_ya_estado_esta_semana,ranking
2020-10-24,2020-07-04,Pretty Heart,Parker McCollum,0,13,0,47
2020-10-24,2020-07-18,The Woo,Pop Smoke & 50 Cent & Roddy Ricch,1,48,1,38
2020-10-24,2020-07-11,Rags2Riches,Rod Wave & ATR Son Son,1,61,0,39
2020-10-24,2020-08-01,Popstar,DJ Khaled & Drake,1,557,0,40
2020-10-24,2020-06-13,One Beer,HARDY & Lauren Alaina & Devin Dawson,1,36,0,41
2020-10-24,2020-07-11,Lovin' On You,Luke Combs,0,171,0,42
2020-10-24,2020-04-11,If The World Was Ending,JP Saxe & Julia Michaels,1,93,0,43
2020-10-24,2020-08-15,I Should Probably Go To Bed,Dan + Shay,0,186,0,44
2020-10-24,2020-08-08,Happy Anywhere,Blake Shelton & Gwen Stefani,1,342,0,45
2020-10-24,2020-07-25,Tap In,Saweetie,0,33,0,46
2020-10-24,2020-07-04,Bang!,AJR,0,37,0,26
2020-10-24,2020-07-18,Mood Swings,Pop Smoke & Lil Tjay,1,84,1,37
2020-10-24,2019-12-21,Adore You,Harry Styles,0,62,0,25
2020-10-24,2020-07-18,For The Night,Pop Smoke & Lil Baby & DaBaby,1,48,1,13
2020-10-24,2020-10-10,Franchise,Travis Scott & Young Thug & M.I.A.,1,204,0,23
2020-10-24,2020-08-22,My Ex's Best Friend,Machine Gun Kelly & blackbear,1,118,0,48
2020-10-24,2020-08-22,Mood,24kGoldn & iann dior,1,19,0,1
2020-10-24,2020-08-22,WAP,Cardi B & Megan Thee Stallion,1,192,0,2
2020-10-24,2020-08-29,Laugh Now Cry Later,Drake & Lil Durk,1,397,1,3
2020-10-24,2019-12-14,Blinding Lights,The Weeknd,0,246,0,4
2020-10-24,2020-09-05,Dynamite,BTS,0,42,0,5
2020-10-24,2020-06-27,Savage Love (Laxed - Siren Beat),Jawsh 685 & Jason Derulo,1,196,0,6
2020-10-24,2020-05-02,Rockstar,DaBaby & Roddy Ricch,1,146,0,7
2020-10-24,2020-01-11,I Hope,Gabby Barrett & Charlie Puth,1,232,0,8
2020-10-24,2019-11-30,Watermelon Sugar,Harry Styles,0,62,1,9
2020-10-24,2020-10-17,Mr. Right Now,21 Savage & Metro Boomin & Drake,1,402,1,24
2020-10-24,2020-08-29,Lemonade,Internet Money & Gunna & Don Toliver & NAV,1,16,0,10
2020-10-24,2020-10-17,Dreams,Fleetwood Mac,0,1,0,12
2020-10-24,2020-10-03,Holy,Justin Bieber & Chance The Rapper,1,288,0,14
2020-10-24,2020-05-23,Go Crazy,Chris Brown & Young Thug,1,528,0,15
2020-10-24,2020-06-13,Got What I Got,Jason Aldean,0,290,0,16
2020-10-24,2020-06-13,One Of Them Girls,Lee Brice,0,154,0,17
2020-10-24,2020-02-22,Whats Poppin,"Jack Harlow & DaBaby, Tory Lanez & Lil Wayne",1,70,0,18
2020-10-24,2019-09-14,Circles,Post Malone,0,229,0,19
2020-10-24,2020-07-25,Be Like That,Kane Brown With Swae Lee & Khalid,1,189,0,20
2020-10-24,2020-07-25,Come & Go,Juice WRLD & Marshmello,1,273,0,21
2020-10-24,2020-10-17,Wonder,Shawn Mendes,0,221,0,22
2020-10-24,2020-02-08,Before You Go,Lewis Capaldi,0,74,0,11
2020-10-24,2020-08-29,24,Money Man & Lil Baby,1,138,0,49
2020-10-24,2020-08-29,Midnight Sky,Miley Cyrus,0,92,0,50
2020-10-24,2020-09-19,Love You Like I Used To,Russell Dickerson,0,55,0,51
2020-10-24,2020-10-10,"Big, Big Plans",Chris Lane,0,49,0,78
2020-10-24,2020-08-01,Breaking Me,Topic & A7S,1,22,0,79
2020-10-24,2020-10-10,U 2 Luv,Ne-Yo & Jeremih,1,178,0,80
2020-10-24,2020-07-11,I Called Mama,Tim McGraw,0,175,0,81
2020-10-24,2020-08-29,Kacey Talk,YoungBoy Never Broke Again,0,89,0,82
2020-10-24,2020-10-03,Blind,DaBaby & Young Thug,1,275,1,83
2020-10-24,2020-10-10,Good Time,Niko Moon,0,1,0,84
2020-10-24,2020-08-08,Cardigan,Taylor Swift,0,253,0,85
2020-10-24,2020-10-10,Bloody Valentine,Machine Gun Kelly,0,43,1,86
2020-10-24,2020-07-11,Girls In The Hood,Megan Thee Stallion,0,68,1,87
2020-10-24,2020-06-27,Do It,Chloe & Halle,1,16,0,77
2020-10-24,2020-10-17,Slidin,21 Savage & Metro Boomin,1,164,1,88
2020-10-24,2020-08-29,Caramelo,Ozuna & Karol G & Myke Towers,1,126,0,90
2020-10-24,2020-06-06,Dollaz On My Head,Gunna & Young Thug,1,280,1,91
2020-10-24,2020-10-10,Epidemic,Polo G,0,52,0,92
2020-10-24,2020-10-10,Put Your Records On,Ritt Momney,0,1,0,93
2020-10-24,2020-10-17,Many Men,21 Savage & Metro Boomin,1,164,1,94
2020-10-24,2020-10-24,Hole In The Bottle,Kelsea Ballerini,0,128,0,95
2020-10-24,2020-05-23,3 Headed Goat,Lil Durk & Lil Baby & Polo G,1,31,1,96
2020-10-24,2020-08-22,La Jeepeta,Nio Garcia & Anuel AA & Myke Towers & Brray & Juanka,1,96,1,97
2020-10-24,2020-10-24,Sofia,Clairo,0,0,0,98
2020-10-24,2020-10-03,One Too Many,Keith Urban Duet & P!nk,1,140,0,99
2020-10-24,2020-08-22,Smile,Juice WRLD & The Weeknd,1,367,1,89
2020-10-24,2020-03-21,B.S.,Jhene Aiko & H.E.R.,1,119,0,76
2020-10-24,2020-09-26,You Got It,VEDO,0,3,0,100
2020-10-24,2020-10-17,Rich N*gga Sh*t,21 Savage & Metro Boomin & Young Thug,1,217,1,74
2020-10-24,2020-09-19,Relacion,"Sech, Daddy Yankee & J Balvin & Rosalia & Farruko",1,10,0,75
2020-10-24,2020-07-25,Wishing Well,Juice WRLD,0,121,1,52
2020-10-24,2020-10-17,Don't Stop,Megan Thee Stallion & Young Thug,1,263,1,53
2020-10-24,2020-10-17,Levitating,Dua Lipa & DaBaby,1,210,1,54
2020-10-24,2020-09-05,Hawai,Maluma & The Weeknd,1,301,1,55
2020-10-24,2020-08-29,7 Summers,Morgan Wallen,0,87,1,56
2020-10-24,2020-09-05,You Broke Me First.,Tate McRae,0,7,0,57
2020-10-24,2020-10-03,Diamonds,Sam Smith,0,175,0,59
2020-10-24,2020-08-29,Heather,Conan Gray,0,8,0,60
2020-10-24,2020-09-12,Ain't Always The Cowboy,Jon Pardi,0,135,0,61
2020-10-24,2020-09-19,Everywhere But On,Matt Stell,0,25,0,62
2020-10-24,2020-10-24,"Baby, I'm Jealous",Bebe Rexha & Doja Cat,1,202,0,58
2020-10-24,2020-09-12,Starting Over,Chris Stapleton,0,75,0,64
2020-10-24,2020-05-09,Cool Again,Kane Brown,0,152,0,65
2020-10-24,2020-09-19,Hit Different,SZA & Ty Dolla $ign,1,234,0,66
2020-10-24,2020-08-08,Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",1,42,0,73
2020-10-24,2020-05-30,Martin & Gina,Polo G,0,52,1,67
2020-10-24,2020-06-27,The Bigger Picture,Lil Baby,0,130,1,68
2020-10-24,2019-11-23,Better Together,Luke Combs,0,171,1,69
2020-10-24,2020-09-26,OK Not To Be OK,Marshmello & Demi Lovato,1,326,1,70
2020-10-24,2020-08-01,Greece,DJ Khaled & Drake,1,557,1,71
2020-10-24,2020-09-12,Ice Cream,BLACKPINK & Selena Gomez,1,270,0,72
2020-10-24,2020-10-17,Glock In My Lap,21 Savage & Metro Boomin,1,164,1,63
2020-10-31,2020-04-11,Break My Heart,Dua Lipa,0,131,0,34
2020-10-31,2020-04-04,Roses,SAINt JHN,0,30,0,33
2020-10-31,2020-07-18,The Woo,Pop Smoke & 50 Cent & Roddy Ricch,1,50,0,32
2020-10-31,2020-06-06,ily,Surf Mesa & Emilee,1,42,0,27
2020-10-31,2020-10-17,Wonder,Shawn Mendes,0,222,0,30
2020-10-31,2020-08-22,Some Girls,Jameson Rodgers,0,10,0,29
2020-10-31,2020-05-02,More Than My Hometown,Morgan Wallen,0,88,0,28
2020-10-31,2020-10-03,Whole Lotta Choppas,Sada Baby & Nicki Minaj,1,303,0,35
2020-10-31,2019-12-21,Adore You,Harry Styles,0,63,0,31
2020-10-31,2019-11-16,Don't Start Now,Dua Lipa,0,131,1,36
2020-10-31,2020-10-17,Levitating,Dua Lipa & DaBaby,1,212,1,47
2020-10-31,2020-07-11,Rags2Riches,Rod Wave & ATR Son Son,1,63,0,38
2020-10-31,2020-10-10,Franchise,Travis Scott & Young Thug & M.I.A.,1,206,0,39
2020-10-31,2020-07-18,Mood Swings,Pop Smoke & Lil Tjay,1,86,1,40
2020-10-31,2020-09-19,Love You Like I Used To,Russell Dickerson,0,56,0,41
2020-10-31,2020-10-17,Mr. Right Now,21 Savage & Metro Boomin & Drake,1,404,0,42
2020-10-31,2020-08-15,I Should Probably Go To Bed,Dan + Shay,0,187,0,43
2020-10-31,2020-07-04,Pretty Heart,Parker McCollum,0,14,0,44
2020-10-31,2020-07-11,Lovin' On You,Luke Combs,0,172,0,45
2020-10-31,2020-08-01,Popstar,DJ Khaled & Drake,1,559,1,46
2020-10-31,2020-07-04,Bang!,AJR,0,38,0,26
2020-10-31,2020-06-13,One Beer,HARDY & Lauren Alaina & Devin Dawson,1,38,0,37
2020-10-31,2020-07-18,What You Know Bout Love,Pop Smoke,0,35,1,25
2020-10-31,2020-07-18,For The Night,Pop Smoke & Lil Baby & DaBaby,1,50,1,13
2020-10-31,2020-07-18,Said Sum,Moneybagg Yo,0,22,0,23
2020-10-31,2020-08-29,Midnight Sky,Miley Cyrus,0,93,0,48
2020-10-31,2020-08-22,Mood,24kGoldn & iann dior,1,21,0,1
2020-10-31,2020-08-22,WAP,Cardi B & Megan Thee Stallion,1,194,0,2
2020-10-31,2020-08-29,Laugh Now Cry Later,Drake & Lil Durk,1,399,1,3
2020-10-31,2019-12-14,Blinding Lights,The Weeknd,0,247,0,4
2020-10-31,2020-06-27,Savage Love (Laxed - Siren Beat),Jawsh 685 & Jason Derulo,1,198,0,5
2020-10-31,2020-01-11,I Hope,Gabby Barrett & Charlie Puth,1,234,0,6
2020-10-31,2020-09-05,Dynamite,BTS,0,43,0,7
2020-10-31,2020-05-02,Rockstar,DaBaby & Roddy Ricch,1,148,1,8
2020-10-31,2020-10-03,Holy,Justin Bieber & Chance The Rapper,1,290,0,9
2020-10-31,2020-08-22,Kings & Queens,Ava Max,0,45,0,24
2020-10-31,2020-08-29,Lemonade,Internet Money & Gunna & Don Toliver & NAV,1,18,0,10
2020-10-31,2020-02-08,Before You Go,Lewis Capaldi,0,75,0,12
2020-10-31,2020-10-31,Lonely,Justin Bieber & benny blanco,1,244,1,14
2020-10-31,2020-05-23,Go Crazy,Chris Brown & Young Thug,1,530,0,15
2020-10-31,2020-06-13,Got What I Got,Jason Aldean,0,291,0,16
2020-10-31,2020-06-13,One Of Them Girls,Lee Brice,0,155,0,17
2020-10-31,2020-02-22,Whats Poppin,"Jack Harlow & DaBaby, Tory Lanez & Lil Wayne",1,72,0,18
2020-10-31,2019-09-14,Circles,Post Malone,0,230,0,19
2020-10-31,2020-07-25,Be Like That,Kane Brown With Swae Lee & Khalid,1,191,0,20
2020-10-31,2020-10-17,Dreams,Fleetwood Mac,0,2,0,21
2020-10-31,2020-07-25,Come & Go,Juice WRLD & Marshmello,1,275,0,22
2020-10-31,2019-11-30,Watermelon Sugar,Harry Styles,0,63,1,11
2020-10-31,2020-08-08,Happy Anywhere,Blake Shelton & Gwen Stefani,1,344,0,49
2020-10-31,2020-10-17,Runnin,21 Savage & Metro Boomin,1,166,0,50
2020-10-31,2020-08-29,24,Money Man & Lil Baby,1,140,0,51
2020-10-31,2020-10-03,Blind,DaBaby & Young Thug,1,277,1,78
2020-10-31,2020-10-10,Put Your Records On,Ritt Momney,0,2,0,79
2020-10-31,2020-09-26,OK Not To Be OK,Marshmello & Demi Lovato,1,328,1,80
2020-10-31,2020-10-31,Canceled,Larray,0,0,0,81
2020-10-31,2020-10-17,Glock In My Lap,21 Savage & Metro Boomin,1,166,1,82
2020-10-31,2020-08-08,Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",1,44,0,83
2020-10-31,2020-09-12,Ice Cream,BLACKPINK & Selena Gomez,1,272,0,84
2020-10-31,2020-10-31,Happy Does,Kenny Chesney,0,198,0,85
2020-10-31,2020-08-22,Smile,Juice WRLD & The Weeknd,1,369,1,86
2020-10-31,2020-08-01,Breaking Me,Topic & A7S,1,24,0,87
2020-10-31,2020-08-29,Kacey Talk,YoungBoy Never Broke Again,0,90,0,77
2020-10-31,2020-08-08,Cardigan,Taylor Swift,0,254,0,88
2020-10-31,2020-05-23,3 Headed Goat,Lil Durk & Lil Baby & Polo G,1,33,1,90
2020-10-31,2020-07-11,I Called Mama,Tim McGraw,0,176,0,91
2020-10-31,2020-10-10,Bloody Valentine,Machine Gun Kelly,0,44,0,92
2020-10-31,2020-10-31,Throat Baby (Go Baby),BRS Kash,0,0,0,93
2020-10-31,2020-10-24,Hole In The Bottle,Kelsea Ballerini,0,129,0,94
2020-10-31,2020-08-22,La Jeepeta,Nio Garcia & Anuel AA & Myke Towers & Brray & Juanka,1,101,0,95
2020-10-31,2020-08-29,Caramelo,Ozuna & Karol G & Myke Towers,1,129,1,96
2020-10-31,2020-10-31,Pardon,T.I. & Lil Baby,1,172,1,97
2020-10-31,2020-10-03,One Too Many,Keith Urban Duet & P!nk,1,142,0,98
2020-10-31,2020-06-06,Dollaz On My Head,Gunna & Young Thug,1,282,1,99
2020-10-31,2020-07-11,Girls In The Hood,Megan Thee Stallion,0,69,1,89
2020-10-31,2020-08-01,Greece,DJ Khaled & Drake,1,559,1,76
2020-10-31,2020-10-31,Champagne Night,Lady A,0,0,0,100
2020-10-31,2020-10-10,Good Time,Niko Moon,0,2,0,74
2020-10-31,2020-06-27,Do It,Chloe & Halle,1,18,0,75
2020-10-31,2020-10-31,You're Mines Still,Yung Bleu & Drake,1,381,1,52
2020-10-31,2020-07-25,Tap In,Saweetie,0,34,0,53
2020-10-31,2020-08-22,My Ex's Best Friend,Machine Gun Kelly & blackbear,1,120,1,54
2020-10-31,2020-07-25,Wishing Well,Juice WRLD,0,122,1,55
2020-10-31,2020-09-19,Everywhere But On,Matt Stell,0,26,0,56
2020-10-31,2019-11-23,Better Together,Luke Combs,0,172,1,57
2020-10-31,2020-09-05,Hawai,Maluma & The Weeknd,1,303,1,59
2020-10-31,2020-10-03,Diamonds,Sam Smith,0,176,0,60
2020-10-31,2020-08-29,7 Summers,Morgan Wallen,0,88,1,61
2020-10-31,2020-09-12,Ain't Always The Cowboy,Jon Pardi,0,136,0,62
2020-10-31,2020-09-05,You Broke Me First.,Tate McRae,0,8,0,58
2020-10-31,2020-08-29,Heather,Conan Gray,0,9,0,64
2020-10-31,2020-09-12,Starting Over,Chris Stapleton,0,76,0,65
2020-10-31,2020-09-19,Hit Different,SZA & Ty Dolla $ign,1,236,0,66
2020-10-31,2020-09-19,Relacion,"Sech, Daddy Yankee & J Balvin & Rosalia & Farruko",1,12,0,73
2020-10-31,2020-05-30,Martin & Gina,Polo G,0,53,0,67
2020-10-31,2020-10-10,"Big, Big Plans",Chris Lane,0,50,0,68
2020-10-31,2020-03-21,B.S.,Jhene Aiko & H.E.R.,1,121,0,69
2020-10-31,2020-10-10,U 2 Luv,Ne-Yo & Jeremih,1,180,0,70
2020-10-31,2020-10-31,Hate The Way,G-Eazy & blackbear,1,179,1,71
2020-10-31,2020-06-27,The Bigger Picture,Lil Baby,0,131,1,72
2020-10-31,2020-10-17,Don't Stop,Megan Thee Stallion & Young Thug,1,265,1,63
2020-11-07,2020-11-07,Tyler Herro,Jack Harlow,0,37,0,34
2020-11-07,2020-10-17,Dreams,Fleetwood Mac,0,3,0,33
2020-11-07,2020-10-17,Wonder,Shawn Mendes,0,223,0,32
2020-11-07,2020-10-31,Lonely,Justin Bieber & benny blanco,1,246,0,27
2020-11-07,2019-11-23,Better Together,Luke Combs,0,173,0,30
2020-11-07,2020-07-18,What You Know Bout Love,Pop Smoke,0,36,0,29
2020-11-07,2020-07-04,Bang!,AJR,0,39,0,28
2020-11-07,2020-07-18,The Woo,Pop Smoke & 50 Cent & Roddy Ricch,1,52,1,35
2020-11-07,2019-12-21,Adore You,Harry Styles,0,64,0,31
2020-11-07,2020-06-13,One Beer,HARDY & Lauren Alaina & Devin Dawson,1,40,0,36
2020-11-07,2020-07-18,Mood Swings,Pop Smoke & Lil Tjay,1,88,1,47
2020-11-07,2019-11-16,Don't Start Now,Dua Lipa,0,132,0,38
2020-11-07,2020-04-04,Roses,SAINt JHN,0,31,0,39
2020-11-07,2020-07-11,Rags2Riches,Rod Wave & ATR Son Son,1,65,0,40
2020-11-07,2020-07-11,Lovin' On You,Luke Combs,0,173,1,41
2020-11-07,2020-10-17,Levitating,Dua Lipa & DaBaby,1,214,1,42
2020-11-07,2020-07-04,Pretty Heart,Parker McCollum,0,15,0,43
2020-11-07,2020-04-11,Break My Heart,Dua Lipa,0,132,1,44
2020-11-07,2020-08-22,Some Girls,Jameson Rodgers,0,11,0,45
2020-11-07,2020-08-08,Happy Anywhere,Blake Shelton & Gwen Stefani,1,346,0,46
2020-11-07,2020-06-13,One Of Them Girls,Lee Brice,0,156,0,26
2020-11-07,2020-09-19,Love You Like I Used To,Russell Dickerson,0,57,0,37
2020-11-07,2020-06-06,ily,Surf Mesa & Emilee,1,44,0,25
2020-11-07,2020-02-08,Before You Go,Lewis Capaldi,0,76,0,13
2020-11-07,2020-05-02,More Than My Hometown,Morgan Wallen,0,89,0,23
2020-11-07,2020-09-19,Everywhere But On,Matt Stell,0,27,0,48
2020-11-07,2020-11-07,Positions,Ariana Grande,0,263,0,1
2020-11-07,2020-11-07,Forever After All,Luke Combs,0,173,1,2
2020-11-07,2020-08-22,Mood,24kGoldn & iann dior,1,23,0,3
2020-11-07,2020-08-29,Laugh Now Cry Later,Drake & Lil Durk,1,401,0,4
2020-11-07,2019-12-14,Blinding Lights,The Weeknd,0,248,0,5
2020-11-07,2020-01-11,I Hope,Gabby Barrett & Charlie Puth,1,236,0,6
2020-11-07,2020-08-22,WAP,Cardi B & Megan Thee Stallion,1,196,0,7
2020-11-07,2020-06-27,Savage Love (Laxed - Siren Beat),Jawsh 685 & Jason Derulo,1,200,0,8
2020-11-07,2020-08-29,Lemonade,Internet Money & Gunna & Don Toliver & NAV,1,20,0,9
2020-11-07,2020-07-25,Come & Go,Juice WRLD & Marshmello,1,277,0,24
2020-11-07,2020-10-03,Holy,Justin Bieber & Chance The Rapper,1,292,1,10
2020-11-07,2020-09-05,Dynamite,BTS,0,44,0,12
2020-11-07,2020-07-18,For The Night,Pop Smoke & Lil Baby & DaBaby,1,52,1,14
2020-11-07,2019-11-30,Watermelon Sugar,Harry Styles,0,64,1,15
2020-11-07,2020-05-23,Go Crazy,Chris Brown & Young Thug,1,532,0,16
2020-11-07,2020-07-18,Said Sum,Moneybagg Yo,0,23,0,17
2020-11-07,2019-09-14,Circles,Post Malone,0,231,0,18
2020-11-07,2020-07-25,Be Like That,Kane Brown With Swae Lee & Khalid,1,193,0,19
2020-11-07,2020-02-22,Whats Poppin,"Jack Harlow & DaBaby, Tory Lanez & Lil Wayne",1,74,1,20
2020-11-07,2020-06-13,Got What I Got,Jason Aldean,0,292,0,21
2020-11-07,2020-08-22,Kings & Queens,Ava Max,0,46,0,22
2020-11-07,2020-05-02,Rockstar,DaBaby & Roddy Ricch,1,150,1,11
2020-11-07,2020-10-17,Mr. Right Now,21 Savage & Metro Boomin & Drake,1,406,1,49
2020-11-07,2020-08-15,I Should Probably Go To Bed,Dan + Shay,0,188,0,50
2020-11-07,2020-10-10,Franchise,Travis Scott & Young Thug & M.I.A.,1,208,0,51
2020-11-07,2020-10-03,Without You,Luke Combs & Amanda Shires,1,174,1,78
2020-11-07,2020-09-19,Relacion,"Sech, Daddy Yankee & J Balvin & Rosalia & Farruko",1,14,0,79
2020-11-07,2020-10-10,Put Your Records On,Ritt Momney,0,3,0,80
2020-11-07,2020-10-10,Good Time,Niko Moon,0,3,0,81
2020-11-07,2020-06-27,The Bigger Picture,Lil Baby,0,132,0,82
2020-11-07,2020-10-03,Blind,DaBaby & Young Thug,1,279,1,83
2020-11-07,2020-11-07,Cold As You,Luke Combs,0,173,1,84
2020-11-07,2020-08-29,Kacey Talk,YoungBoy Never Broke Again,0,91,0,85
2020-11-07,2020-11-07,Practice,DaBaby,0,82,1,86
2020-11-07,2020-10-24,Hole In The Bottle,Kelsea Ballerini,0,130,0,87
2020-11-07,2020-11-07,So Done,The Kid LAROI,0,0,0,77
2020-11-07,2020-10-03,Whole Lotta Choppas,Sada Baby & Nicki Minaj,1,305,0,88
2020-11-07,2020-10-31,Champagne Night,Lady A,0,1,0,90
2020-11-07,2020-08-01,Greece,DJ Khaled & Drake,1,561,1,91
2020-11-07,2020-10-31,Happy Does,Kenny Chesney,0,199,0,92
2020-11-07,2020-10-31,Throat Baby (Go Baby),BRS Kash,0,1,0,93
2020-11-07,2020-08-08,Un Dia (One Day),"J Balvin, Dua Lipa, Bad Bunny & Tainy",1,46,0,94
2020-11-07,2020-06-27,Do It,Chloe & Halle,1,20,0,95
2020-11-07,2020-08-08,Cardigan,Taylor Swift,0,255,0,96
2020-11-07,2020-10-10,Forget Me Too,Machine Gun Kelly & Halsey,1,264,0,97
2020-11-07,2020-11-07,La Toxica,Farruko,0,20,0,98
2020-11-07,2020-11-07,Head & Heart,Joel Corry & MNEK,1,23,0,99
2020-11-07,2020-10-31,You're Mines Still,Yung Bleu & Drake,1,383,1,89
2020-11-07,2020-11-07,Back To The Streets,Saweetie & Jhene Aiko,1,112,0,76
2020-11-07,2020-11-07,"Wine, Beer, Whiskey",Little Big Town,0,79,0,100
2020-11-07,2019-12-28,Golden,Harry Styles,0,64,1,74
2020-11-07,2020-03-21,B.S.,Jhene Aiko & H.E.R.,1,123,1,75
2020-11-07,2020-08-29,24,Money Man & Lil Baby,1,142,1,52
2020-11-07,2020-11-07,Spicy,Ty Dolla $ign & Post Malone,1,390,1,53
2020-11-07,2020-08-01,Popstar,DJ Khaled & Drake,1,561,1,54
2020-11-07,2020-09-05,You Broke Me First.,Tate McRae,0,9,0,55
2020-11-07,2020-08-29,Midnight Sky,Miley Cyrus,0,94,0,56
2020-11-07,2020-08-22,My Ex's Best Friend,Machine Gun Kelly & blackbear,1,122,1,57
2020-11-07,2020-07-25,Tap In,Saweetie,0,35,1,59
2020-11-07,2020-08-29,7 Summers,Morgan Wallen,0,89,1,60
2020-11-07,2020-10-17,Runnin,21 Savage & Metro Boomin,1,168,0,61
2020-11-07,2020-07-25,Wishing Well,Juice WRLD,0,123,1,62
2020-11-07,2020-10-03,Diamonds,Sam Smith,0,177,0,58
2020-11-07,2020-09-05,Hawai,Maluma & The Weeknd,1,305,1,64
2020-11-07,2020-09-12,Ain't Always The Cowboy,Jon Pardi,0,137,0,65
2020-11-07,2020-10-10,U 2 Luv,Ne-Yo & Jeremih,1,182,0,66
2020-11-07,2020-05-30,Martin & Gina,Polo G,0,54,0,73
2020-11-07,2020-10-10,"Big, Big Plans",Chris Lane,0,51,0,67
2020-11-07,2020-09-19,Hit Different,SZA & Ty Dolla $ign,1,238,1,68
2020-11-07,2020-11-07,The Other Guy,Luke Combs,0,173,1,69
2020-11-07,2020-11-07,Damage,H.E.R.,0,46,1,70
2020-11-07,2020-08-29,Heather,Conan Gray,0,10,0,71
2020-11-07,2020-10-17,Don't Stop,Megan Thee Stallion & Young Thug,1,267,1,72
2020-11-07,2020-09-12,Starting Over,Chris Stapleton,0,77,0,63
2020-11-14,2020-09-19,Love You Like I Used To,Russell Dickerson,0,58,0,34
2020-11-14,2020-10-17,Wonder,Shawn Mendes,0,224,0,33
2020-11-14,2020-11-14,Motive,Ariana Grande & Doja Cat,1,314,0,32
2020-11-14,2020-06-13,One Of Them Girls,Lee Brice,0,157,0,27
2020-11-14,2020-07-18,What You Know Bout Love,Pop Smoke,0,37,0,30
2020-11-14,2020-10-17,Levitating,Dua Lipa & DaBaby,1,216,0,29
2020-11-14,2020-06-13,Got What I Got,Jason Aldean,0,293,0,28
2020-11-14,2020-11-14,Off The Table,Ariana Grande & The Weeknd,1,513,1,35
2020-11-14,2020-07-25,Come & Go,Juice WRLD & Marshmello,1,279,0,31
2020-11-14,2020-06-13,One Beer,HARDY & Lauren Alaina & Devin Dawson,1,42,0,36
2020-11-14,2020-11-14,Shut Up,Ariana Grande,0,264,1,47
2020-11-14,2020-07-04,Pretty Heart,Parker McCollum,0,16,0,38
2020-11-14,2020-07-18,The Woo,Pop Smoke & 50 Cent & Roddy Ricch,1,54,1,39
2020-11-14,2020-11-14,pov,Ariana Grande,0,264,1,40
2020-11-14,2019-11-23,Better Together,Luke Combs,0,174,0,41
2020-11-14,2020-07-11,Rags2Riches,Rod Wave & ATR Son Son,1,67,0,42
2020-11-14,2020-11-14,Just Like Magic,Ariana Grande,0,264,1,43
2020-11-14,2020-04-04,Roses,SAINt JHN,0,32,0,44
2020-11-14,2020-10-03,Diamonds,Sam Smith,0,178,0,45
2020-11-14,2020-08-08,Happy Anywhere,Blake Shelton & Gwen Stefani,1,348,0,46
2020-11-14,2020-07-04,Bang!,AJR,0,40,0,26
2020-11-14,2019-12-21,Adore You,Harry Styles,0,65,0,37
2020-11-14,2020-06-06,ily,Surf Mesa & Emilee,1,46,0,25
2020-11-14,2020-05-02,Rockstar,DaBaby & Roddy Ricch,1,152,1,13
2020-11-14,2020-05-02,More Than My Hometown,Morgan Wallen,0,90,0,23
2020-11-14,2013-11-16,Thriller,Michael Jackson,0,30,0,48
2020-11-14,2020-08-22,Mood,24kGoldn & iann dior,1,25,0,1
2020-11-14,2020-11-07,Positions,Ariana Grande,0,264,1,2
2020-11-14,2020-08-29,Laugh Now Cry Later,Drake & Lil Durk,1,403,0,3
2020-11-14,2019-12-14,Blinding Lights,The Weeknd,0,249,1,4
2020-11-14,2020-01-11,I Hope,Gabby Barrett & Charlie Puth,1,238,0,5
2020-11-14,2020-06-27,Savage Love (Laxed - Siren Beat),Jawsh 685 & Jason Derulo,1,202,0,6
2020-11-14,2020-08-29,Lemonade,Internet Money & Gunna & Don Toliver & NAV,1,22,0,7
2020-11-14,2020-11-14,34+35,Ariana Grande,0,264,1,8
2020-11-14,2020-11-14,Dakiti,Bad Bunny & Jhay Cortez,1,124,0,9
2020-11-14,2020-02-22,Whats Poppin,"Jack Harlow & DaBaby, Tory Lanez & Lil Wayne",1,76,0,24
2020-11-14,2020-08-22,WAP,Cardi B & Megan Thee Stallion,1,198,0,10
2020-11-14,2020-07-18,For The Night,Pop Smoke & Lil Baby & DaBaby,1,54,1,12
2020-11-14,2020-02-08,Before You Go,Lewis Capaldi,0,77,0,14
2020-11-14,2020-05-23,Go Crazy,Chris Brown & Young Thug,1,534,0,15
2020-11-14,2020-09-05,Dynamite,BTS,0,45,0,16
2020-11-14,2019-11-30,Watermelon Sugar,Harry Styles,0,65,1,17
2020-11-14,2020-11-07,Forever After All,Luke Combs,0,174,1,18
2020-11-14,2020-08-22,Kings & Queens,Ava Max,0,47,0,19
2020-11-14,2020-07-18,Said Sum,Moneybagg Yo,0,24,0,20
2020-11-14,2020-10-31,Lonely,Justin Bieber & benny blanco,1,248,0,21
2020-11-14,2020-07-25,Be Like That,Kane Brown With Swae Lee & Khalid,1,195,0,22
2020-11-14,2020-10-03,Holy,Justin Bieber & Chance The Rapper,1,294,1,11
2020-11-14,2020-11-14,Nasty,Ariana Grande,0,264,1,49
2020-11-14,2020-04-11,Break My Heart,Dua Lipa,0,133,1,50
